;periodo_parlamentario;periodo_anual;legislatura;clean_link;file_name
194;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EDD37E0B8FACD151052588B400632432/$FILE/Asis_vot_OFICIAL_02-09-22.pdf;194_pp2021_2026_pa2022_2023_leg1.pdf
195;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EDB9FB3A6DCC1C34052588B700526CB2/$FILE/Asis_vot_OFICIAL_01-09-22.pdf;195_pp2021_2026_pa2022_2023_leg1.pdf
196;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C0B4273B82E4C30B052588B400630176/$FILE/Asis_vot_OFICIAL_29-08-22.pdf;196_pp2021_2026_pa2022_2023_leg1.pdf
197;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/383A2010518496F2052588A3005CE491/$FILE/Asis_OFICIAL_18-08-2022.pdf;197_pp2021_2026_pa2022_2023_leg1.pdf
198;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B60B3431812C84BC052588A3005CCD79/$FILE/Asis_vot_OFICIAL_16-08-22.pdf;198_pp2021_2026_pa2022_2023_leg1.pdf
199;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/60F62C908564D195052588A000555D56/$FILE/Asit_vot_de_la_sesión_del_11-08-2022.pdf;199_pp2021_2026_pa2022_2023_leg1.pdf
200;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/992CDFD3FBA9849D05258898005EF054/$FILE/Asis_vot_OFICIAL_04-08-22.pdf;200_pp2021_2026_pa2022_2023_leg1.pdf
201;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/913AEE37B6BC333205258898005E280F/$FILE/Asis_vot_OFICIAL_30-07-2022.pdf;201_pp2021_2026_pa2022_2023_leg1.pdf
202;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DB0C352383960F690525888F0064A990/$FILE/Asis_OFICIAL_28-07-2022.pdf;202_pp2021_2026_pa2022_2023_leg1.pdf
203;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Asistencia de la sesión del 27-07-2022 (Sesión de Instalación de la Legislatura 2022 - 2023);https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A18B420A9F3DC3000525888F0064907B/$FILE/Asis_OFICIAL_27-07-2022.pdf;203_pp2021_2026_pa2022_2023_leg0.pdf
204;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/697D4E4503AF347B0525888C0052D0E0/$FILE/Asis_OFICIAL_26-07-22.pdf;204_pp2021_2026_pa2021_2022_leg2.pdf
205;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2F624BB35DAFD6890525888F006A304F/$FILE/Asis_vot_OFICIAL_15-07-2022.pdf;205_pp2021_2026_pa2021_2022_leg2.pdf
206;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/82541EBCC48D1D6D0525888B00561C08/$FILE/Asis_vot_OFICIAL_14-07-22.pdf;206_pp2021_2026_pa2021_2022_leg2.pdf
207;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F54E4633A78E76420525888A00730BD7/$FILE/Asis_vot_OFICIAL_13-07-2022.pdf;207_pp2021_2026_pa2021_2022_leg2.pdf
208;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8B72AAF6D0E4F63C0525888B00560BD7/$FILE/Asis_vot_OFICIAL_12-07-22.pdf;208_pp2021_2026_pa2021_2022_leg2.pdf
209;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F1F91630B34CC49C0525887D006EE3AA/$FILE/Asis_vot_OFICIAL_07-07-22.pdf;209_pp2021_2026_pa2021_2022_leg2.pdf
210;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E715405F3B78C99B0525887D006EC6BB/$FILE/Asis_vot_OFICIAL_06-07-22.pdf;210_pp2021_2026_pa2021_2022_leg2.pdf
211;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CA6ADB62271F33DF0525887600526F62/$FILE/Asis_vot_OFICIAL_30-06-22.pdf;211_pp2021_2026_pa2021_2022_leg2.pdf
212;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C11C03AEE1F9C33C052588680076BC95/$FILE/Asis_vot_OFICIAL_16-06-22.pdf;212_pp2021_2026_pa2021_2022_leg2.pdf
213;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A2D16B5EA203D3EE0525886800720657/$FILE/Asis_vot_OFICIAL_15-06-22.pdf;213_pp2021_2026_pa2021_2022_leg2.pdf
214;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/ACA6624356390AF605258862006BAE8B/$FILE/Asis_vot_OFICIAL_09-06-22.pdf;214_pp2021_2026_pa2021_2022_leg2.pdf
215;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/19EA839126FB30640525885D006F8F80/$FILE/Asis_vot_OFICIAL_02-06-22.pdf;215_pp2021_2026_pa2021_2022_leg2.pdf
216;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E2EC14BF3D3A443F0525885A00618BB5/$FILE/Asis_vot_OFICIAL_01-06-22.pdf;216_pp2021_2026_pa2021_2022_leg2.pdf
217;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6C9162D6F45230A005258854005D835F/$FILE/Asis_vot_OFICIAL_26-05-22.pdf;217_pp2021_2026_pa2021_2022_leg2.pdf
218;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0A57829C39AEA7E4052588520055D42B/$FILE/Asis_vot_OFICIAL_25-05-22.pdf;218_pp2021_2026_pa2021_2022_leg2.pdf
219;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D440D45308F396F20525884400726192/$FILE/Asis_vot_OFICIAL_12-05-22.pdf;219_pp2021_2026_pa2021_2022_leg2.pdf
220;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C2A60BCB0DEF41F405258844006AAA14/$FILE/Asis_vot_OFICIAL_11-05-22.pdf;220_pp2021_2026_pa2021_2022_leg2.pdf
221;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/008820E75A806F4705258844006A9AC8/$FILE/Asis_vot_OFICIAL_10-05-22.pdf;221_pp2021_2026_pa2021_2022_leg2.pdf
222;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6917D587EA90A3AD052588440072A258/$FILE/Asis_vot_OFICIAL_05-05-22.pdf;222_pp2021_2026_pa2021_2022_leg2.pdf
223;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8471CF41214854640525883F00502057/$FILE/Asis_vot_OFICIAL_04-05-22.pdf;223_pp2021_2026_pa2021_2022_leg2.pdf
224;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3116AEE5521F0890525883900746BFE/$FILE/Asis_vot_OFICIAL_03-05-2022.pdf;224_pp2021_2026_pa2021_2022_leg2.pdf
225;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D513E2F2A01D5BDC0525883A0076BF02/$FILE/Asis_vot_OFICIAL_28-04-22.pdf;225_pp2021_2026_pa2021_2022_leg2.pdf
226;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DB6D4B0678815E630525883900747995/$FILE/Asis_vot_OFICIAL_27-04-2022.pdf;226_pp2021_2026_pa2021_2022_leg2.pdf
227;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9189DF785DE110F605258829005A74F6/$FILE/Asis_vot_OFICIAL_12-04-22.pdf;227_pp2021_2026_pa2021_2022_leg2.pdf
228;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C2160BA5634F875F05258829005CBD64/$FILE/Asis_vot_OFICIAL_07-04-2022.pdf;228_pp2021_2026_pa2021_2022_leg2.pdf
229;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CE29D238626D53C00525881D004FEB69/$FILE/Asis_vot_OFICIAL_04-04-2022.pdf;229_pp2021_2026_pa2021_2022_leg2.pdf
230;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/01CDED070EFD1DB80525881C00748B53/$FILE/Asis_vot_OFICIAL_31-03-22.pdf;230_pp2021_2026_pa2021_2022_leg2.pdf
231;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D2AA37E980AADA420525881400722B71/$FILE/Asis_vot_OFICIAL_28-03-2022.pdf;231_pp2021_2026_pa2021_2022_leg2.pdf
232;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F2F7A5E692A6C48E05258808001ABFD1/$FILE/asistencia-y-votaciones-OFICIALES-del-16-03-2022.pdf;232_pp2021_2026_pa2021_2022_leg2.pdf
233;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/310698C104C79CEB05258807007B19D9/$FILE/Asis_OFICIAL_15-03-22.pdf;233_pp2021_2026_pa2021_2022_leg2.pdf
234;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E3E2BF0705E9EB405258807007B2969/$FILE/Asis_vot_OFICIAL_14-03-22.pdf;234_pp2021_2026_pa2021_2022_leg2.pdf
235;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/70594223943131300525880600718C06/$FILE/Asis_vot_OFICIAL_10-03-22.pdf;235_pp2021_2026_pa2021_2022_leg2.pdf
236;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/83800189E262A00E05258806006F4B38/$FILE/Asis_vot_OFICIAL_08-03-22.pdf;236_pp2021_2026_pa2021_2022_leg2.pdf
237;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/903C8B9FF2A06005052587F9006F9A50/$FILE/Asis_vot_OFICIAL_01-03-22.pdf;237_pp2021_2026_pa2021_2022_leg2.pdf
238;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/382A2B3794256920052587F9006F8789/$FILE/Asis_vot_OFICIAL_28-02-22.pdf;238_pp2021_2026_pa2021_2022_leg1.pdf
239;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/04E0B1A815D8B9F5052587DD00668A3A/$FILE/Asis_vot_OFICIAL_2-02-22.pdf;239_pp2021_2026_pa2021_2022_leg1.pdf
240;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EF799D313620C96C052587DD00027894/$FILE/Asis_vot_OFICIAL_1-02-22.pdf;240_pp2021_2026_pa2021_2022_leg1.pdf
241;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CE4D3E61BBBD3DAA052587DE00741E21/$FILE/Asis_vot_OFICIAL_31-01-22.pdf;241_pp2021_2026_pa2021_2022_leg1.pdf
242;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/10890BE36A1C9711052587DB00706320/$FILE/Asis_vot_OFICIAL_21-01-22.pdf;242_pp2021_2026_pa2021_2022_leg1.pdf
243;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1301E580ECD7F2D8052587D000541778/$FILE/Asis_vot_OFICIAL_13-01-2022_3.pdf;243_pp2021_2026_pa2021_2022_leg1.pdf
244;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F7C734009F8665A7052587D0005236BC/$FILE/Asis_vot_OFICIAL_12-01-2022_2.pdf;244_pp2021_2026_pa2021_2022_leg1.pdf
245;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/339B4FA590DB4A57052587B30062BDED/$FILE/Asis_vot_OFICIAL_21-12-21.pdf;245_pp2021_2026_pa2021_2022_leg1.pdf
246;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/49B6BC3EA180A988052587B3006312A8/$FILE/Asis_vot_OFICIAL_17-12-21.pdf;246_pp2021_2026_pa2021_2022_leg1.pdf
247;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0E8FA912FD5064D8052587B30062EA0C/$FILE/Asis_vot_OFICIAL_16-12-2021.pdf;247_pp2021_2026_pa2021_2022_leg1.pdf
248;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8AAB5B9E982B410A052587AC00519371/$FILE/Asis_vot_PROVISIONAL_09-12-21.pdf;248_pp2021_2026_pa2021_2022_leg1.pdf
249;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E4DF0083146E504D052587AA0056DD8C/$FILE/Asis_vot_OFICIAL_07-12-21.pdf;249_pp2021_2026_pa2021_2022_leg1.pdf
250;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8E994F8F536746ED0525879C005CEF29/$FILE/Asis_vot_OFICIAL_25-11-2021.pdf;250_pp2021_2026_pa2021_2022_leg1.pdf
251;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BFB89714028B6CB30525879C005DBE47/$FILE/Asis_OFICIAL_24-11-2021.pdf;251_pp2021_2026_pa2021_2022_leg1.pdf
252;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E2FEE45985698EB1052587980056665D/$FILE/Asis_vot_OFICIAL_23-11-21.pdf;252_pp2021_2026_pa2021_2022_leg1.pdf
253;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/95083BB58291E1A10525879700502873/$FILE/Asis_vot_OFICIAL_18-11-2021.pdf;253_pp2021_2026_pa2021_2022_leg1.pdf
254;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0C87DE0D6A919D300525878E006EB3F7/$FILE/Asis_vot_OFICIAL_11-11-2021.pdf;254_pp2021_2026_pa2021_2022_leg1.pdf
255;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/68C1838137F744CA0525878900753040/$FILE/Asis_vot_OFICIAL_04-11-21.pdf;255_pp2021_2026_pa2021_2022_leg1.pdf
256;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DDC8C7746FFD9C1505258790006CEDEF/$FILE/Asis_vot_OFICIAL_28.10.21.pdf;256_pp2021_2026_pa2021_2022_leg1.pdf
257;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F9A2587A063D3B4305258782006B5CF8/$FILE/Asis_OFICIAL-25-10-21.pdf;257_pp2021_2026_pa2021_2022_leg1.pdf
258;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C7E242AA0224776B05258782005DC225/$FILE/Asis_vot_OFICIAL_21-10-21.pdf;258_pp2021_2026_pa2021_2022_leg1.pdf
259;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A4BB77365A4E02B805258779006BE30E/$FILE/Asis_vot_OFICIAL_19.10.21.pdf;259_pp2021_2026_pa2021_2022_leg1.pdf
260;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E2FEBB066F88F9405258767005BF0A6/$FILE/Asis-OFICIAL-06-10-2021.pdf;260_pp2021_2026_pa2021_2022_leg1.pdf
261;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9FF4724EFAD0845B05258767005BDD76/$FILE/Asis-OFICIAL-30-09-2021.pdf;261_pp2021_2026_pa2021_2022_leg1.pdf
262;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/807EF3A0C55FD41705258767005C0085/$FILE/Asis_vot_OFICIAL_29-09-2021.pdf;262_pp2021_2026_pa2021_2022_leg1.pdf
263;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B869E4AEB9EBF0B205258752007B04AE/$FILE/Asis_OFICIAL_Ses_Solemne_16-06-2021.pdf;263_pp2021_2026_pa2021_2022_leg1.pdf
264;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8A39974FBEA89E8105258760005E7F6E/$FILE/Asis_vot_OFICIAL_16-09-21.pdf;264_pp2021_2026_pa2021_2022_leg1.pdf
265;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/60DF5F886BE1797405258760005E97EA/$FILE/Asis_vot_OFICIAL_16-09-21_II.pdf;265_pp2021_2026_pa2021_2022_leg1.pdf
266;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2021 - 2022;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A9400F86710FD94C052587510071B700/$FILE/Asis_vot_OFICIAL_09-09-21.pdf;266_pp2021_2026_pa2021_2022_leg1.pdf
