periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones PROVISIONALES de la sesión del 23-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6F57D314FE6D46CC05258D2C005F2DD0/$FILE/Asis_y_vot_del_23-10-2025.pdf,a90ab077-a704-539b-96fc-d6fc91df3dbd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 22-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D95BAD75764116E05258D2C00081C52/$FILE/Asis_y_vot_del_22-10-2025.pdf,cf308459-8db8-5e34-9352-4c63b559b756.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 16-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F959FA145412595605258D250064D8D1/$FILE/Asis_y_vot_del_16-10-2025.pdf,ae5c634a-26b6-5ac8-9544-60ae0df44e61.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-10-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7BB69E68B23565C105258D1F00232625/$FILE/Asis_y_vot_del_10-10-2025.pdf,aaf8f003-a271-5ca0-a259-5ceca4de110b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A11DBDA777EF9E1605258D1E0060DBC5/$FILE/Asis_y_vot_del_9-10-2025.pdf,188f59f9-9657-5b53-9e09-5f876d8177f5.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-10-2025 (Sesión vespertina),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CCB5E6E9413CC79205258D1F00136975/$FILE/Asis_y_vot_del_9-10-2025_nocturna.pdf,8a7fe53a-c811-51d7-a1df-a37b41d08899.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 7-10-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4F9EBA29318F29E505258D1C007DB27E/$FILE/Asis_y_vot_del_7-10-2025.pdf,545ea1a4-83f0-5dd6-ab13-855b5e9600d8.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 2-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E3565D428E951EE505258D17006D4C82/$FILE/Asis_y_vot_del_2-10-2025.pdf,bb932792-fdd9-5bc9-a567-5dfe87b73d58.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 1-10-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F05737FD24BE5CC405258D160080AEE6/$FILE/Asis_y_vot_del_1-10-2025.pdf,7f101178-34e5-59e7-a71e-81fc62a9a2b3.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2F4E18492E371F1005258D1500820D8F/$FILE/Asis_y_vot_del_30-9-2025.pdf,bdce9c4a-c601-51e3-8f1d-49a4d68df701.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 18-9-2025 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/99DBDB8DE74E95E805258D090071020F/$FILE/Asis_sesión_solemne_18-9-2025.pdf,70925023-1907-5706-afe5-731d87166b69.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/622E4C2833032FD505258D09000087C5/$FILE/Asis_y_vot_del_17-9-2025.pdf,8415ba8d-c438-51d4-b25a-837c360a78ac.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 11-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/469C50ED6AA4431D05258D02007EBE05/$FILE/Asis_sesión_del_11-9-2025.pdf,486683ca-19b2-5d05-a687-c6674f11da0e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/864A0C3F7EE3505705258D010079B963/$FILE/Asis_y_vot_del_10-9-2025.pdf,37d031bc-d672-5490-b5c7-0a8bad736487.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7842EE7A61C8330405258CFB005A6739/$FILE/Asis_y_vot_del_4-9-2025.pdf,4d6158e3-8554-56bb-84e8-23c349ef53e1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 4-9-2025 (Sesión extraordinaria),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AED5D0E54B0EBDE305258CFB00761DBA/$FILE/Asis_sesión_extraordinaria_4-9-2025.pdf,6d1f9fb6-9713-503d-8732-6de712d6a3d2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 3-9-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/16DFA24A32C4DCB305258CFA0082CDD4/$FILE/Asis_y_vot_del_3-9-2025.pdf,8a591875-098f-5f42-b911-108d9764f220.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2B2CA3E4C9256E8E05258CED00610680/$FILE/Asis_y_vot_del_21-8-2025.pdf,acfd167a-9e1f-5c33-a1d7-dbcae6a72f67.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 20-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F13F9369151C84BC05258CED0001D98E/$FILE/Asis_y_vot_del_20-8-2025.pdf,dcbe9cb1-c971-5024-85d3-55d4dd5cec20.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 19-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/40C3FF23E9D7AACE05258CEB00821890/$FILE/Asis_y_vot_del_19-8-2025.pdf,3799e024-1452-57fd-bf28-8810c6b06abf.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7954AD76C57AE9C105258CE6005F25FA/$FILE/Asis_y_vot_del_14-8-2025.pdf,3e4a0fba-a409-55b3-bc11-5144ed33ab27.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 7-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/424C2017D6DAA89C05258CDF007EDBB9/$FILE/Asis_y_vot_del_7-8-2025.pdf,5ac24cd9-9f7e-53d5-a73a-8c55b17bc598.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 1-8-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8D8E9AF4F2752FB105258CD900814A62/$FILE/Asis_y_vot_1-08-2025.pdf,6532c372-4bed-56bf-9e83-3911e21deb2d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-07-2025 (Sesión Solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F965D2141073EC2C05258CD70057C747/$FILE/Asistencia_del_28-07-2025.pdf,bd596416-2465-5a9c-b7d6-2d02d6cd00fd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2025 - 2026,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-7-2025 (Instalación de la legislatura 2025-2026),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CC50E9D6C24677CA05258CD700573A96/$FILE/Asistencia_del_27-07-2025.pdf,7d226c8f-defc-599c-bc7a-63a411539dc7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 26-7-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A0FBFD846DA2770005258CD700571066/$FILE/Asistencia_26-07-2025.pdf,28e229be-3aa2-5eec-a0bd-fb0be87c7cca.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 13-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/784F9617BF5A6D9905258CA8007484CA/$FILE/Asis_y_vot_de_la_sesión_del_13-6-2025.pdf,a7868d19-4362-5f1b-91c8-9da504544314.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 12-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5510AD6FC0ED582A05258CA7007DD8DB/$FILE/Asis_y_vot_de_la_sesión_del_12-6-2025.pdf,2c6d90ba-f946-5581-9869-17581a1a8e1f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A6147EF5A94B8EF405258CA6005D673A/$FILE/Asis_y_vot_de_la_sesión_del_11-6-2025.pdf,a54b2525-712c-5a89-91e9-ca98babcc220.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4908F574D0CE71A505258CA5007DEC08/$FILE/Asis_y_vot_de_la_sesión_del_10-6-2025.pdf,2b55667f-a81f-5e43-96fd-e5fc8a4fb890.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 5-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5DF5B92BC86D30A605258CA0005BD43B/$FILE/Asis_y_vot_de_la_sesión_del_5-6-2025.pdf,981471ec-7dbe-539c-905d-8f571f9f8f78.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-6-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2747C2148283F58C05258C9F007ACBC7/$FILE/Asis_y_vot_de_la_sesión_del_4-6-2025.pdf,f2eade56-aafb-55e7-bd2b-eb61618f3979.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-05-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6B9026E0E33C543805258C92005DA8B4/$FILE/Asis_y_vot_de_la_sesión_del_22-5-2025.pdf,3ccba948-9bae-5533-8eff-79cbb5062299.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-05-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2BE0B3B64691348005258C91007A421E/$FILE/Asis_y_vot_de_la_sesión_del_21-5-2025.pdf,c5de6aa0-3d22-56e0-80d5-6d4896c92777.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B85639A6D7A54C1605258C8B005F8CC5/$FILE/Asis_y_vot_de_la_sesión_del_15-5-2025.pdf,b028a276-d53a-50b9-9666-99b5fe885e73.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/14AF3A51996DE39005258C8A005BF5D9/$FILE/Asis_y_vot_de_la_sesión_del_14-5-2025.pdf,3bb11d27-b88c-550a-80dc-96cb8218a150.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 6-5-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D60A776511C3F5605258C82007CFF33/$FILE/Asis_y_vot_de_la_sesión_del_6-5-2025.pdf,6b183c2c-4be5-59bb-8fec-e8d957d45c4f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Segunda Legislatura Ordinaria,Asistencia de la sesión del 9-4-2025,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D8925F935112CABA05258C680060E08D/$FILE/Asis_y_vot_de_la_sesión_del_9-4-2025.pdf,c604c7c7-1021-55c5-99c9-b28a511ab7f6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5BE9D9C934575A6905258BE3005902FE/$FILE/Asis_y_vot_del_28_11_2024.pdf,f9d80286-6c7b-503d-bf5a-7cf5cb65ffab.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9FA06DECD7C933CB05258BE30058BEF7/$FILE/Asis_y_vot_del_27_11_2024.pdf,d86ce15f-7bed-5839-920a-673dbfc0ae2d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión extraordinaria del 22/11/2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/36DA964D8B7C547A05258BDD00772364/$FILE/Asis_y_vot_del_22_11_2024.pdf,334b182b-0e48-5e62-acff-e7ac6c4b59ba.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión solemne del 10-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8831534ADCAF817305258BB7007AC84F/$FILE/Asis_sesión_solemne_10_10_2024.pdf,3703be34-9374-5b07-a811-c98008ad3f82.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 2-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1C908699DD8C104005258BAA00669A85/$FILE/Asis_del_2_10_2024_Cinf.pdf,d34d2a8c-b02f-5e84-8fdb-a6336d5ab629.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión solemne del 20-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FDC425702D62D02105258BA900589C16/$FILE/Asis_del_20_9_2024.pdf,e19a4dc6-aca9-5f0d-9865-18f3cd4c287d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 12-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/25CFB0D6429F10F205258B960056ADB9/$FILE/Asis_y_vot_del_12_9_2024.pdf,ee24be42-8106-5a65-910e-dcf7449a7861.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 5-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BFECD6860F15A69B05258B8F0057BE37/$FILE/Asis_y_vot_del_5_9_2024.pdf,2d4a9b56-fda8-5bef-a566-aba3d1615f09.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-7-2024 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/777641A5723DA70D05258B6B006F460B/$FILE/Asis_OFICIAL_del_28-7-2024.pdf,22ca94cf-ae14-5028-8e2b-875533a839a8.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-7-2024 (Sesión de instalación de la legislatura 2024-2025),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7B08BC12366D7ACA05258B6A004E9518/$FILE/Asistencia_OFICIAL_sesión_de_instalación_27-7-2024.pdf,95eecf82-3d98-5478-94c8-ba643667eb72.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencia de la sesión del 26-7-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BCAB1CA86A90932605258B6B00721CAE/$FILE/Asistencia_OFICIAL_del-26-7-2024.pdf,8fed8001-ff60-5fad-ad8b-78533b34cbe7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencia de la sesión del 15-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/06F4EA63626BD48405258B1F0003226A/$FILE/Asis_OFICIAL_de_la_seión_del_15-5-2024.pdf,56afbf49-16da-5812-898b-5b4b89afd0a2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencia de la sesión del 25-3-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E6133077C70C5AA05258AEC0004D89C/$FILE/Asis_OFICIAL_de_la_seión_del-25-3-2024.pdf,35f31095-c216-584b-8830-ac11384f324f.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión matinal del 6-12-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/96282EBD4253572005258A7D0062B9CF/$FILE/Asis_OFICIAL_de_la_sesión_matutina_del-6-11-2023.pdf,b35f9967-7511-546f-bede-97394a79751b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión matinal del 29-11-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F4BE4D283C8F07A405258A7600588C1F/$FILE/Asis_y_vot_OFICIAL_29-11-23_matinal.pdf,896f49ff-4690-527e-8824-44fd7ee490c2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión vespertina del 29-11-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/153D93D226772FDD05258A84005BD341/$FILE/Asis_y_vot_OFICIAL_29-11-23_vespertina.pdf,f3e91fae-a938-5717-95b6-6140b7c7c038.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión del 08-11-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2F753375F77B37C605258A61007989CD/$FILE/Asis_OFICIAL_08-11-23.pdf,05b807aa-3909-59c8-9e93-98e1d6a36093.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión del 07-11-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DE7753F6843E9CA505258A61006B4C92/$FILE/Asis_OFICIAL_7-11-23.pdf,37541567-9359-5615-9651-801d59d89775.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión del 05-10-2023 (Elección de la primera vicepresidencia del Congreso),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8A51AA0E766CCF4705258A4A004F186F/$FILE/Asis_OFICIAL_05-10-23.pdf,a9a16f64-1a90-5d05-94a8-4f015eb58183.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión solemne del 20-09-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FED4B7B0BB66C57605258A32005E72B2/$FILE/Asis_OFICIAL_sesión_solemne_20-09-23.pdf,14f469c5-1810-5d78-af71-d492ead0a6bb.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia a la sesión del 13-09-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/94FB41EFCF41580F05258A32005E64D3/$FILE/Asis_OFICIAL_13-09-23.pdf,4efe03fd-e0c2-5ac8-a3a9-ac9060fd5705.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión extraordinaria del 06-09-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F10BAF38620C843905258A280070CD70/$FILE/Asis_OFICIAL_06-09-2023.pdf,20499187-1efa-5cf7-bf37-534a1042eaa6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-07-2023 (Sesión Solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/199235E7C28E76DD052589FD0062A9F4/$FILE/Asistencia_OFICIAL_28-07-23.pdf,137d61b9-4bae-58b0-b3e5-af097f199d60.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Asistencia de la sesión del 27-07-2022 (Sesión de Instalación de la Legislatura 2023 - 2024),Asistencia de la sesión del 27-07-2022 (Sesión de Instalación de la Legislatura 2023 - 2024),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7A30445B6B44C9DB052589FD006273BF/$FILE/Asistencia_OFICIAL_27-07-2023.pdf,af7183ca-1986-5378-af98-08fb648ecabd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2022 - 2023,Primera Legislatura Ordinaria,Asistencia de la sesión del 10-02-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B55A3BA6F37A4F63052589580052F14A/$FILE/Asis_OFICIAL_10-02-23.pdf,6b701c1f-93cf-571f-a878-e8210527684b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2022 - 2023,Primera Legislatura Ordinaria,Asistencia de la sesión del 08-02-2023,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/35BE878525B4A5990525895200571DD5/$FILE/Asis_OFICIAL_08-02-2023.pdf,cb31c891-669b-5e6b-a82a-9cb86177997e.pdf
